76,-1244,64,15008
16,-1080,52,15035
48,-1040,60,15061
12,-828,20,15090
-16,-680,136,15115
-84,-572,88,15143
24,-796,204,15169
-32,-844,-28,15196
-68,-808,-20,15223
-68,-756,-44,15249
-60,-936,8,15274
-52,-956,-36,15301
-32,-1024,-16,15328
-8,-1200,-36,15354
12,-1288,-32,15382
28,-1404,-12,15408
60,-1524,-36,15435
80,-1600,-44,15462
68,-1480,-64,15488
40,-1512,-236,15513
176,-1736,48,15540
84,-1684,-100,15567
136,-1500,-28,15593
80,-1336,-140,15623
136,-1420,8,15651
108,-1216,0,15677
68,-1184,-64,15704
56,-1068,-124,15730
8,-944,-132,15758
-8,-812,-12,15785
-8,-784,-24,15818
-28,-776,-40,15844
-64,-624,24,15872
-40,-788,-72,15898
-20,-772,36,15925
-44,-852,-16,15952
-40,-972,-48,15979
-4,-1132,52,16032
0,-1160,-4,16057
20,-1320,4,16083
36,-1352,28,16111
44,-1420,24,16137
92,-1484,72,16165
60,-1496,0,16191
80,-1544,40,16218
88,-1496,16,16245
92,-1436,48,16275
80,-1328,40,16328
84,-1276,44,16356
76,-1212,52,16382
56,-1048,56,16410
44,-992,40,16436
32,-944,36,16463
12,-880,44,16490
0,-860,48,16517
-4,-840,56,16544
-20,-856,24,16570
-44,-832,-16,16595
-24,-892,-36,16621
-16,-968,-12,16649
-20,-1008,-20,16675
-4,-1092,8,16702
0,-1164,-32,16729
8,-1248,-24,16762
48,-1384,-16,16815
60,-1396,-52,16840
68,-1400,-56,16866
72,-1428,-72,16895
88,-1396,-52,16923
84,-1392,-44,16950
72,-1328,-80,16977
68,-1272,-36,17004
92,-1244,-64,17031
60,-1088,-40,17057
56,-1072,-76,17085
44,-1020,-68,17111
16,-936,-68,17139
4,-896,-80,17165
0,-880,-44,17192
-8,-864,-64,17219
-16,-856,-44,17246
-28,-888,-24,17273
-12,-904,-16,17300
-16,-956,-24,17326
12,-1008,40,17352
4,-1080,12,17378
20,-1128,16,17404
20,-1156,20,17431
24,-1252,40,17459
44,-1268,28,17485
44,-1316,-8,17512
60,-1332,4,17539
72,-1344,20,17565
76,-1336,36,17595
80,-1304,24,17623
76,-1276,32,17649
76,-1232,36,17676
76,-1156,52,17703
52,-1128,40,17730
44,-1084,28,17757
28,-1008,24,17784
28,-968,24,17810
20,-956,36,17838
4,-920,32,17864
8,-928,48,17890
4,-928,36,17915
0,-908,-12,17942
-4,-948,-8,17969
-8,-1004,12,17996
-4,-1036,-40,18023
16,-1084,4,18049
8,-1104,-56,18077
28,-1196,-24,18103
36,-1196,-44,18129
40,-1220,-32,18154
44,-1256,-24,18181
60,-1272,-56,18208
60,-1292,-24,18238
72,-1248,-48,18265
60,-1264,-36,18292
68,-1212,-60,18318
56,-1168,-56,18346
56,-1108,-64,18372
56,-1088,-64,18400
32,-1032,-60,18426
32,-1008,-60,18453
24,-980,-36,18480
12,-952,-44,18507
0,-944,-36,18533
0,-920,-64,18561
-8,-936,-24,18587
4,-952,16,18620
4,-960,28,18647
12,-1016,20,18673
8,-1024,4,18698
0,-1056,-12,18725
24,-1084,24,18751
32,-1128,8,18778
36,-1168,16,18806
56,-1172,40,18832
52,-1200,28,18860
52,-1200,28,18860
60,-1208,20,18890
60,-1216,40,18916
60,-1204,36,18943
56,-1152,36,18997
56,-1132,20,19023
52,-1112,28,19051
36,-1068,20,19077
36,-1040,36,19105
28,-1032,40,19131
8,-988,24,19158
16,-984,44,19185
4,-968,24,19211
4,-980,40,19237
0,-976,-12,19263
-4,-968,-24,19290
0,-988,-12,19316
4,-1028,-28,19344
12,-1036,-12,19370
16,-1072,-44,19398
28,-1096,-12,19424
20,-1128,-24,19450
36,-1116,-40,19475
52,-1164,-24,19502
